timestamp,name,age,gender,state,news_id,time_spent,device,periodo,best_category
1731232976000,Calhoun,20,M,Santa Catarina,5,1831,tablet,MANHA,esporte
1709763934000,Cristina,17,F,Santa Catarina,4,3403,smartwatch,NOITE,politica
1735306768000,James,47,M,Santa Catarina,6,1318,desktop,TARDE,esporte
1712902308000,Boothe,88,M,Santa Catarina,2,3419,tablet,MANHA,saude
1732197753000,Graig,81,M,Santa Catarina,16,2065,tablet,TARDE,politica
1720854462000,Krystle,81,F,Santa Catarina,4,2766,desktop,MANHA,politica
1729271305000,Georgetta,65,F,Santa Catarina,11,1304,smartphone,TARDE,tecnologia
1705521231000,Deedee,15,F,Santa Catarina,5,810,desktop,NOITE,esporte
1713163443000,Sammy,18,F,Santa Catarina,16,2168,tablet,MANHA,politica
1731401584000,Rodolphe,37,M,Santa Catarina,19,80,smartwatch,MANHA,entretenimento
1715243056000,Peder,21,M,Santa Catarina,11,1634,smartwatch,MANHA,tecnologia
1724946766000,Frannie,84,M,Santa Catarina,2,901,smartwatch,TARDE,saude
1705007596000,Ronnie,44,F,Santa Catarina,5,728,desktop,NOITE,esporte
1720741730000,Margi,83,F,Santa Catarina,18,2525,smartphone,NOITE,entretenimento
1718911915000,Modesta,9,F,Santa Catarina,2,3452,smartwatch,NOITE,saude
1713774482000,Christyna,87,F,Santa Catarina,16,2642,laptop,MANHA,politica
1715062059000,Doti,45,F,Santa Catarina,14,2693,laptop,MANHA,tecnologia
1711913838000,Alida,46,F,Santa Catarina,15,300,tablet,NOITE,politica
1733657901000,Lyman,47,M,Santa Catarina,5,298,smartphone,MANHA,esporte
1719552223000,Sheila,62,F,Santa Catarina,12,1538,tablet,MADRUGADA,saude
1718405250000,Mona,64,F,Santa Catarina,19,1425,tablet,NOITE,entretenimento
1724767551000,Giuditta,13,F,Santa Catarina,10,3506,smartwatch,TARDE,tecnologia
1733306998000,Jewelle,58,F,Santa Catarina,20,256,desktop,MANHA,entretenimento
1705896545000,Mickie,30,F,Santa Catarina,7,1302,laptop,MADRUGADA,esporte
1730630137000,Brenden,26,M,Santa Catarina,8,2473,desktop,MANHA,esporte
1730265311000,Barn,72,M,Santa Catarina,19,2978,smartphone,MADRUGADA,entretenimento
1722609660000,Taryn,43,F,Santa Catarina,2,1610,tablet,TARDE,saude
1735181458000,Kirby,34,M,Santa Catarina,2,1970,tablet,MADRUGADA,saude
1706672620000,Maddi,38,F,Santa Catarina,20,2635,laptop,MADRUGADA,entretenimento
1734196363000,Sharleen,40,F,Santa Catarina,19,3245,tablet,TARDE,entretenimento
1724400043000,Penny,36,M,Santa Catarina,11,1496,desktop,MANHA,tecnologia
1719274034000,Marijn,79,M,Santa Catarina,11,1411,smartphone,MADRUGADA,tecnologia
1709716600000,Milty,11,M,Santa Catarina,20,1465,desktop,MANHA,entretenimento
1707853430000,Addia,36,F,Santa Catarina,11,2884,laptop,NOITE,tecnologia
1719724456000,Marni,30,F,Santa Catarina,15,32,laptop,MADRUGADA,politica
1725667569000,Dyanne,57,F,Santa Catarina,11,486,laptop,MADRUGADA,tecnologia
1731507197000,Betsy,63,F,Santa Catarina,9,669,smartphone,TARDE,tecnologia
1720227456000,Livia,81,F,Santa Catarina,2,2810,laptop,MADRUGADA,saude
1729605820000,Hyacinthe,39,F,Santa Catarina,4,843,laptop,TARDE,politica
1730441898000,Rae,74,F,Santa Catarina,12,2849,laptop,MANHA,saude
1724063182000,Coraline,7,F,Santa Catarina,3,2303,smartwatch,MANHA,tecnologia
1731429057000,Fayre,22,F,Santa Catarina,15,3308,laptop,TARDE,politica
1733509478000,Cynthie,53,F,Santa Catarina,3,3186,desktop,NOITE,tecnologia
1704667639000,Thalia,64,F,Santa Catarina,12,644,tablet,NOITE,saude
1710196013000,Dedra,73,F,Santa Catarina,16,2031,laptop,NOITE,politica
1722629053000,Conni,31,F,Santa Catarina,11,792,tablet,NOITE,tecnologia
1726331455000,Lynea,83,F,Santa Catarina,1,2487,desktop,TARDE,tecnologia
1717930318000,Craggie,71,M,Santa Catarina,8,2198,desktop,MANHA,esporte
1704355149000,Clim,53,M,Santa Catarina,12,1421,laptop,MANHA,saude
1730405313000,Maxie,42,M,Santa Catarina,6,1722,smartphone,NOITE,esporte
1721046438000,Christiane,54,F,Santa Catarina,11,3356,laptop,TARDE,tecnologia
1713167688000,Steffen,15,M,Santa Catarina,11,141,smartwatch,MANHA,tecnologia
1734548257000,Darin,65,M,Santa Catarina,20,63,smartphone,NOITE,entretenimento
1733151223000,Jermayne,40,M,Santa Catarina,2,2317,desktop,TARDE,saude
1716532221000,Robb,55,M,Santa Catarina,11,2010,smartwatch,MANHA,tecnologia
1723527825000,Teodoor,79,M,Santa Catarina,10,822,smartphone,MADRUGADA,tecnologia
