timestamp,name,age,gender,state,news_id,time_spent,device,periodo,best_category
1731277222000,Mill,15,M,Pernambuco,1,1393,smartphone,NOITE,tecnologia
1724892584000,Bob,37,M,Pernambuco,10,1376,tablet,MADRUGADA,tecnologia
1733109624000,Albertina,51,F,Pernambuco,10,1273,smartwatch,MADRUGADA,tecnologia
1735496044000,Hilliard,53,M,Pernambuco,12,1177,desktop,NOITE,saude
1706881865000,Tracey,58,M,Pernambuco,15,2603,tablet,TARDE,politica
1720109166000,Irene,6,F,Pernambuco,2,1792,smartphone,TARDE,saude
1717414762000,Ina,30,F,Pernambuco,8,688,smartwatch,MANHA,esporte
1734816476000,Coriss,11,F,Pernambuco,17,741,smartphone,NOITE,politica
1733364836000,Baryram,29,M,Pernambuco,12,3224,smartphone,MADRUGADA,saude
1713284863000,Wallie,47,F,Pernambuco,19,36,laptop,TARDE,entretenimento
1721743118000,Bessy,46,F,Pernambuco,19,2666,smartphone,TARDE,entretenimento
1706124187000,Tedd,33,M,Pernambuco,1,2825,smartwatch,NOITE,tecnologia
1719173339000,Juliann,72,F,Pernambuco,14,1595,smartwatch,NOITE,tecnologia
1731042380000,Rabbi,74,M,Pernambuco,4,3483,desktop,MADRUGADA,politica
1728743076000,Ingeberg,79,F,Pernambuco,7,3099,smartphone,TARDE,esporte
1721443576000,Larry,24,M,Pernambuco,10,1345,desktop,MADRUGADA,tecnologia
1712582204000,Margie,28,F,Pernambuco,9,1798,laptop,TARDE,tecnologia
1713874058000,Prudi,49,F,Pernambuco,18,2318,smartphone,TARDE,entretenimento
1727721436000,Angeline,64,F,Pernambuco,20,1419,smartwatch,NOITE,entretenimento
1724553211000,Linette,37,F,Pernambuco,16,873,smartphone,MADRUGADA,politica
1735023146000,Riccardo,11,M,Pernambuco,17,939,smartwatch,MANHA,politica
1732318488000,Sapphire,66,F,Pernambuco,3,1018,desktop,NOITE,tecnologia
1707675594000,Vida,50,F,Pernambuco,6,1674,smartwatch,NOITE,esporte
1731734393000,Aurelea,20,F,Pernambuco,2,2120,smartwatch,MADRUGADA,saude
1704419989000,Nellie,34,F,Pernambuco,17,1876,smartwatch,MADRUGADA,politica
1719529020000,Dallas,31,M,Pernambuco,5,3197,laptop,NOITE,esporte
1713910657000,Remus,81,M,Pernambuco,16,3389,smartwatch,NOITE,politica
1704827213000,Pennie,25,M,Pernambuco,11,2193,tablet,NOITE,tecnologia
1725869317000,Elane,85,F,Pernambuco,8,2713,desktop,MANHA,esporte
1709347905000,Anita,28,F,Pernambuco,4,3355,smartphone,MADRUGADA,politica
1733007768000,Felice,39,F,Pernambuco,13,1486,tablet,NOITE,saude
1712752532000,Stu,23,M,Pernambuco,3,1424,laptop,TARDE,tecnologia
1732982615000,Levy,81,M,Pernambuco,16,3237,desktop,TARDE,politica
1726375451000,Tammie,27,M,Pernambuco,14,916,laptop,MADRUGADA,tecnologia
1725036804000,Simon,10,M,Pernambuco,18,3406,tablet,TARDE,entretenimento
1715862864000,Yolanthe,22,F,Pernambuco,18,743,smartwatch,TARDE,entretenimento
1709483298000,Allan,72,M,Pernambuco,1,2557,tablet,TARDE,tecnologia
1718900587000,Vivien,87,F,Pernambuco,15,1276,desktop,TARDE,politica
1728002439000,Thornie,44,M,Pernambuco,6,591,smartwatch,MADRUGADA,esporte
1719864972000,Adaline,44,F,Pernambuco,2,1144,smartwatch,NOITE,saude
1705959715000,Kev,46,M,Pernambuco,5,1331,desktop,NOITE,esporte
1728145480000,Roma,82,M,Pernambuco,20,2002,laptop,TARDE,entretenimento
1734681504000,Enrica,52,F,Pernambuco,20,1435,tablet,MANHA,entretenimento
1733067077000,Evvie,52,F,Pernambuco,12,699,smartwatch,TARDE,saude
1712877948000,Tildie,32,F,Pernambuco,14,1012,tablet,NOITE,tecnologia
1727482200000,Gayler,69,M,Pernambuco,9,878,smartphone,MADRUGADA,tecnologia
1717303060000,Sarge,60,M,Pernambuco,17,3461,smartphone,MADRUGADA,politica
1712557240000,Tammy,58,F,Pernambuco,18,302,smartphone,MANHA,entretenimento
1721385215000,Kanya,82,F,Pernambuco,18,1675,desktop,MANHA,entretenimento
1726055908000,Burnard,17,M,Pernambuco,20,2394,desktop,MANHA,entretenimento
1708519182000,Naomi,65,F,Pernambuco,18,2647,smartwatch,TARDE,entretenimento
1723805373000,Hakeem,18,M,Pernambuco,3,3041,laptop,MANHA,tecnologia
1706206566000,Kevon,33,M,Pernambuco,9,3101,smartwatch,NOITE,tecnologia
1728201626000,Keeley,9,F,Pernambuco,4,878,desktop,MANHA,politica
1727403737000,Vassili,10,M,Pernambuco,20,1890,tablet,MADRUGADA,entretenimento
1727873165000,Winslow,43,M,Pernambuco,17,3121,desktop,TARDE,politica
1734105605000,Shannon,23,M,Pernambuco,2,3306,smartphone,TARDE,saude
1707962464000,Carling,44,M,Pernambuco,15,1627,desktop,MADRUGADA,politica
1725915108000,Glad,14,F,Pernambuco,4,3597,smartwatch,NOITE,politica
