timestamp,name,age,gender,state,news_id,time_spent,device,periodo,best_category
1712484238000,Rebeka,19,F,Rio Grande do Sul,19,2521,smartwatch,MANHA,entretenimento
1708197270000,Jock,40,M,Rio Grande do Sul,17,2551,smartphone,NOITE,politica
1721180303000,Drew,34,M,Rio Grande do Sul,16,1979,laptop,MADRUGADA,politica
1716835639000,Wells,51,M,Rio Grande do Sul,2,1383,smartphone,NOITE,saude
1710724354000,Hildagard,81,F,Rio Grande do Sul,13,1920,tablet,MADRUGADA,saude
1733722736000,Annecorinne,35,F,Rio Grande do Sul,7,748,laptop,MADRUGADA,esporte
1728652758000,Angus,12,M,Rio Grande do Sul,2,2611,smartphone,TARDE,saude
1719756883000,Liz,62,F,Rio Grande do Sul,5,57,laptop,TARDE,esporte
1713495039000,Riva,87,F,Rio Grande do Sul,1,995,laptop,MADRUGADA,tecnologia
1725146215000,Jackelyn,51,F,Rio Grande do Sul,19,67,laptop,NOITE,entretenimento
1704144601000,Bryn,40,M,Rio Grande do Sul,13,1489,smartphone,NOITE,saude
1713259380000,Thaddus,8,M,Rio Grande do Sul,5,249,tablet,MANHA,esporte
1719238699000,Meggy,78,F,Rio Grande do Sul,16,1387,smartphone,TARDE,politica
1726910711000,Jermayne,79,M,Rio Grande do Sul,15,3158,desktop,MANHA,politica
1716371031000,Zelda,74,F,Rio Grande do Sul,11,645,tablet,MANHA,tecnologia
1720829757000,Angelique,19,F,Rio Grande do Sul,6,702,smartphone,MADRUGADA,esporte
1728634811000,Rochelle,87,F,Rio Grande do Sul,18,2795,smartphone,MANHA,entretenimento
1729415515000,Odelia,38,F,Rio Grande do Sul,17,1110,tablet,MANHA,politica
1722435687000,Wendi,67,F,Rio Grande do Sul,1,3243,smartwatch,TARDE,tecnologia
1716998237000,Zsazsa,8,F,Rio Grande do Sul,6,3123,smartphone,TARDE,esporte
