timestamp,name,age,gender,state,news_id,time_spent,device,periodo,best_category
1731953916000,Wendye,34,F,Paraíba,1,3184,tablet,NOITE,tecnologia
1734733100000,Forster,34,M,Paraíba,20,563,tablet,NOITE,entretenimento
1730901259000,Melisenda,17,F,Paraíba,6,1787,tablet,TARDE,esporte
1733039562000,Leonie,85,F,Paraíba,15,3129,smartphone,MANHA,politica
1712165324000,Jermain,21,M,Paraíba,19,258,laptop,TARDE,entretenimento
1719876699000,Jory,89,M,Paraíba,12,1050,desktop,NOITE,saude
1714029961000,Illa,71,F,Paraíba,14,2695,tablet,MANHA,tecnologia
1712122795000,Marion,13,M,Paraíba,12,307,smartwatch,MADRUGADA,saude
1727848198000,Pooh,25,M,Paraíba,4,1072,tablet,MADRUGADA,politica
1709333375000,Phylys,86,F,Paraíba,20,1147,smartphone,NOITE,entretenimento
1704308662000,Gianna,75,F,Paraíba,9,1693,tablet,NOITE,tecnologia
1709374249000,Lishe,90,F,Paraíba,6,2332,desktop,MANHA,esporte
1712030551000,Emlynne,46,F,Paraíba,16,1199,smartwatch,MADRUGADA,politica
1716463779000,Gideon,10,M,Paraíba,12,2486,tablet,MANHA,saude
1723287450000,Jermaine,85,M,Paraíba,17,2557,smartphone,MANHA,politica
1712645928000,Rriocard,75,M,Paraíba,7,1634,smartwatch,MANHA,esporte
1730752915000,Gaylor,58,M,Paraíba,16,3235,desktop,NOITE,politica
1717404252000,Sela,30,F,Paraíba,7,3307,smartphone,MANHA,esporte
1727520074000,Klarika,39,F,Paraíba,18,2615,desktop,MANHA,entretenimento
1718847222000,Timotheus,30,M,Paraíba,2,2451,desktop,MADRUGADA,saude
1719803187000,Riley,80,M,Paraíba,17,883,desktop,MADRUGADA,politica
1706958589000,Olimpia,6,F,Paraíba,17,190,smartphone,MANHA,politica
1706618999000,Tiler,75,M,Paraíba,16,1615,tablet,TARDE,politica
1734027345000,Florence,61,F,Paraíba,2,1477,smartphone,NOITE,saude
1711016847000,Sandra,35,F,Paraíba,1,3030,laptop,MANHA,tecnologia
1717248378000,Stanislaw,38,M,Paraíba,5,98,laptop,TARDE,esporte
1720501855000,Tim,77,M,Paraíba,11,641,tablet,MADRUGADA,tecnologia
1725557303000,Emmerich,50,M,Paraíba,17,1086,tablet,TARDE,politica
1707799420000,Allegra,60,F,Paraíba,19,566,tablet,MADRUGADA,entretenimento
1735275781000,Arvie,64,M,Paraíba,15,467,desktop,MADRUGADA,politica
1719890628000,Darb,43,F,Paraíba,4,2085,smartwatch,MADRUGADA,politica
1730583909000,Mason,18,M,Paraíba,7,2950,smartphone,NOITE,esporte
1720556039000,Klarika,24,F,Paraíba,20,898,smartwatch,NOITE,entretenimento
1710354376000,Marylee,14,F,Paraíba,13,854,desktop,NOITE,saude
1719828023000,Ab,31,M,Paraíba,20,1945,smartphone,MANHA,entretenimento
1725514534000,Gratiana,28,F,Paraíba,16,2621,smartwatch,MADRUGADA,politica
1727637375000,Bert,73,F,Paraíba,13,3277,tablet,NOITE,saude
1715554454000,Darn,81,M,Paraíba,2,1680,desktop,NOITE,saude
1725931047000,Henderson,54,M,Paraíba,17,2688,laptop,MADRUGADA,politica
1707274182000,Muire,36,F,Paraíba,19,237,tablet,MADRUGADA,entretenimento
1711764424000,Inesita,83,F,Paraíba,12,3517,laptop,MADRUGADA,saude
1722241573000,Brittni,85,F,Paraíba,9,924,laptop,MANHA,tecnologia
1707828581000,Phil,29,F,Paraíba,7,1418,desktop,TARDE,esporte
1722351136000,Rurik,82,M,Paraíba,10,1461,desktop,TARDE,tecnologia
1722054505000,Alain,66,M,Paraíba,17,2268,smartphone,MADRUGADA,politica
1704691876000,Holden,23,M,Paraíba,7,2708,laptop,MADRUGADA,esporte
1730220472000,Ave,52,M,Paraíba,1,2028,desktop,TARDE,tecnologia
1710258488000,Bradford,69,M,Paraíba,12,1083,laptop,TARDE,saude
1721201703000,Nil,74,M,Paraíba,2,2653,smartwatch,MANHA,saude
1731011591000,Stanleigh,74,M,Paraíba,13,533,smartwatch,NOITE,saude
1732326295000,Shanon,83,F,Paraíba,7,1355,desktop,MADRUGADA,esporte
1726030270000,Tim,25,F,Paraíba,14,1309,laptop,MADRUGADA,tecnologia
1721184876000,Charlena,78,F,Paraíba,17,680,tablet,MADRUGADA,politica
1721169397000,Marsh,77,M,Paraíba,2,3347,smartwatch,NOITE,saude
1735108695000,Guenna,49,F,Paraíba,13,179,smartwatch,MANHA,saude
1725795528000,Dorene,20,F,Paraíba,5,2874,laptop,MANHA,esporte
1709648445000,Tod,48,M,Paraíba,9,2570,laptop,TARDE,tecnologia
1713863471000,Norri,75,F,Paraíba,1,2410,tablet,MANHA,tecnologia
1719326625000,Sybyl,66,F,Paraíba,11,2101,smartwatch,TARDE,tecnologia
1734377794000,Bernardo,90,M,Paraíba,9,2009,desktop,NOITE,tecnologia
1719121798000,Clarita,34,F,Paraíba,17,392,desktop,MADRUGADA,politica
1726151266000,Ario,62,M,Paraíba,12,2233,smartwatch,TARDE,saude
1734069200000,Onfre,63,M,Paraíba,3,2124,desktop,MADRUGADA,tecnologia
1725775770000,Kristo,45,M,Paraíba,4,1154,laptop,MANHA,politica
1721796854000,Lizbeth,18,F,Paraíba,14,1300,tablet,MADRUGADA,tecnologia
1716928939000,Mill,42,M,Paraíba,16,3190,smartwatch,NOITE,politica
1708941353000,Jody,63,F,Paraíba,10,168,desktop,MANHA,tecnologia
1726664353000,Aurthur,39,M,Paraíba,2,1869,smartphone,TARDE,saude
1706328679000,Shellysheldon,21,M,Paraíba,3,228,tablet,MADRUGADA,tecnologia
1733163303000,Brewer,19,M,Paraíba,17,517,laptop,NOITE,politica
1708689037000,Lolita,42,F,Paraíba,19,1392,desktop,MANHA,entretenimento
1708017203000,Mike,20,M,Paraíba,18,3240,tablet,TARDE,entretenimento
