timestamp,name,age,gender,state,news_id,category,time_spent,device
1712288071000,Annissa,17,Female,Pernambuco,8,Technology,2238,smartphone
1723018757000,Lilian,26,Female,Ceara,18,Politics,1401,tablet
1717053113000,Kelbee,36,Male,Pernambuco,8,Health,1452,laptop
1708408182000,Alard,10,Male,Bahia,13,Economy,2183,laptop
1723472554000,Kora,16,Female,Sergipe,19,Entertainment,1894,desktop
1706447058000,Ceciley,82,Female,Pernambuco,11,Entertainment,2642,desktop
1728778843000,Kinsley,34,Male,Mato Grosso,20,Business,562,smartphone
1713063496000,Anna-maria,10,Female,Santa Catarina,11,Technology,3155,smartphone
1707390780000,Donni,69,Female,Santa Catarina,8,Politics,414,smartphone
1706641620000,Charmian,82,Female,Ceara,11,Business,618,tablet
1707340649000,Nina,77,Female,Amazonas,16,Economy,2996,smartphone
1730642595000,Margette,43,Female,Amazonas,17,Business,2356,tablet
1728177856000,Elfrieda,24,Female,Acre,2,Sports,2273,tablet
1724771068000,Emory,63,Male,Acre,1,Entertainment,1342,tablet
1723088335000,Gertrudis,14,Female,Acre,14,Politics,476,laptop
1711122224000,Beth,33,Female,Amapá,18,Business,2240,smartwatch
1716186475000,Wallis,40,Female,Parana,18,Sports,2449,laptop
1711709358000,Barbette,75,Female,Rio Grande do Sul,16,Sports,370,desktop
1704873789000,Odell,32,Male,Santa Catarina,15,Politics,2817,desktop
1714408401000,Herold,87,Male,Santa Catarina,1,Economy,1528,desktop
1729287165000,Alexandro,82,Male,Amapá,6,Business,1382,laptop
1704640798000,Garreth,75,Male,Bahia,9,Business,1500,desktop
1718775982000,Geoff,67,Male,Amapá,6,Politics,1435,tablet
1726592568000,Winny,80,Male,Bahia,6,Health,578,smartphone
1730572256000,Gail,60,Male,Bahia,9,Technology,475,smartphone
1719800926000,Reeva,39,Female,Acre,10,Economy,2443,desktop
1718902199000,Kaila,38,Female,Rondônia,10,Health,3432,tablet
1706630563000,Ginevra,35,Female,Parana,9,Politics,1758,desktop
1708859946000,Doris,70,Female,Pernambuco,12,Health,2921,smartwatch
1730274413000,Blinnie,12,Female,Ceara,10,Politics,2093,smartwatch
1734785730000,Valencia,27,Female,Rio Grande do Sul,11,Economy,1888,smartphone
1721782546000,Athena,78,Female,Paraíba,19,Politics,3248,laptop
1727121516000,Bondie,8,Male,Santa Catarina,14,Business,1460,smartphone
1734601873000,Holt,66,Male,Ceara,11,Economy,162,laptop
1706952397000,Humbert,80,Male,Alagoas,12,Politics,1334,smartphone
1715780515000,Devondra,52,Female,Pernambuco,7,Technology,3277,desktop
1723058888000,Jacquenetta,45,Female,Paraíba,5,Business,2480,tablet
1725215468000,Nikita,72,Male,Bahia,3,Technology,1476,tablet
1727163357000,Winona,80,Female,Santa Catarina,19,Sports,2631,tablet
1721846896000,Linc,86,Male,Bahia,3,Business,685,desktop
1712474276000,Stacee,42,Male,Ceara,4,Politics,3596,smartphone
1727644692000,Joshua,72,Male,Santa Catarina,20,Entertainment,1932,laptop
1723820072000,Natty,14,Male,Santa Catarina,3,Entertainment,1103,smartwatch
1704187862000,Rockey,42,Male,Rio de Janeiro,17,Politics,2566,desktop
1720924099000,Morten,50,Male,Ceara,15,Entertainment,2868,tablet
1734596680000,Amandie,25,Female,Pernambuco,8,Sports,527,desktop
1706086268000,Mureil,21,Female,Ceara,13,Politics,379,desktop
1732684442000,Boniface,73,Male,Parana,4,Sports,2997,tablet
1707972396000,Minerva,42,Female,Paraíba,8,Economy,2586,tablet
1709079085000,Vittoria,90,Female,Rondônia,18,Sports,900,smartphone
1718983508000,Jodie,60,Female,Acre,7,Sports,2392,smartphone
1712066903000,Bonnee,75,Female,Parana,16,Economy,1063,smartwatch
1715943480000,Abbot,37,Male,Minas Gerais,18,Entertainment,2548,smartwatch
1707076883000,Rebbecca,46,Female,Pernambuco,5,Sports,2582,tablet
1731582368000,Rhett,63,Male,Rio de Janeiro,8,Economy,1761,smartphone
1734440676000,Pip,36,Male,Tocantins,9,Politics,262,smartphone
1725284019000,Isa,28,Male,Sao Paulo,17,Economy,1866,smartphone
1727027429000,Frannie,21,Male,Amapá,14,Economy,1545,desktop
1712526993000,Lea,66,Female,Acre,4,Politics,3241,laptop
1717667037000,Debee,15,Female,Pernambuco,4,Technology,2593,smartphone
1711185857000,Harmon,83,Male,Mato Grosso,16,Business,1223,laptop
1732864169000,Seth,59,Male,Mato Grosso,10,Sports,1454,smartphone
1721869988000,Nobe,45,Male,Amapá,14,Sports,482,desktop
1706483245000,Ysabel,38,Female,Bahia,5,Politics,3452,laptop
1714070328000,Antoni,19,Male,Pernambuco,20,Sports,1375,smartwatch
1730640244000,Fifi,68,Female,Goiás,13,Sports,1322,laptop
1722709006000,Burk,38,Male,Rondônia,16,Technology,1549,laptop
1707593792000,Ricky,47,Male,Minas Gerais,9,Entertainment,636,smartwatch
1730513707000,Sigismundo,10,Male,Goiás,11,Entertainment,3522,smartwatch
1728156195000,Leticia,75,Female,Amapá,10,Technology,526,laptop
1729793537000,Linoel,12,Male,Ceara,7,Health,572,smartphone
1707538197000,Trina,38,Female,Pernambuco,15,Sports,2681,tablet
1710688382000,Fernanda,28,Female,Santa Catarina,1,Business,267,tablet
1705080380000,Travis,41,Male,Santa Catarina,6,Economy,1838,tablet
1717231298000,Ulric,51,Male,Paraíba,8,Entertainment,2623,laptop
1717508958000,Maurise,31,Female,Santa Catarina,2,Health,2887,desktop
1713065260000,Sadye,51,Female,Sao Paulo,3,Politics,3421,desktop
1717219890000,Farra,22,Female,Amapá,4,Politics,1653,smartwatch
1729562179000,Gaultiero,66,Male,Acre,9,Economy,2979,desktop
1714128477000,Cris,6,Male,Roraima,10,Economy,3008,smartwatch
1734313308000,Wiatt,16,Male,Goiás,8,Health,61,tablet
1707388291000,Keefe,70,Male,Bahia,3,Politics,902,desktop
1707516100000,Leia,58,Female,Roraima,6,Entertainment,553,desktop
1704414122000,Nathaniel,59,Male,Rondônia,14,Entertainment,1243,laptop
1709611784000,Tate,88,Female,Minas Gerais,15,Politics,1171,laptop
1728808048000,Hector,61,Male,Acre,20,Business,3265,desktop
1705295427000,Kattie,83,Female,Pernambuco,7,Entertainment,3430,laptop
1726377802000,Dallas,36,Female,Tocantins,8,Business,2545,smartwatch
1713914878000,Cathryn,58,Female,Sao Paulo,10,Politics,361,smartwatch
1731483410000,Vladamir,88,Male,Sao Paulo,8,Health,1511,smartwatch
1727204678000,Byram,25,Male,Minas Gerais,13,Entertainment,2015,laptop
1712081337000,Callida,67,Female,Sergipe,4,Business,483,smartwatch
1714332246000,Stefania,62,Female,Rio de Janeiro,10,Economy,69,smartwatch
1709921266000,Lew,70,Male,Rondônia,1,Sports,1269,laptop
1731394519000,Joanne,82,Female,Mato Grosso,14,Economy,377,tablet
1732188974000,Gerrie,78,Male,Rio de Janeiro,5,Technology,237,desktop
1734251395000,Hendrik,87,Male,Rondônia,1,Business,2463,laptop
1719966172000,Gregg,32,Male,Rio de Janeiro,8,Economy,1597,smartwatch
1712166046000,Verla,37,Female,Rio Grande do Sul,7,Health,1056,smartphone
1715880464000,Nowell,52,Male,Parana,1,Health,1790,laptop
1731709580000,Chase,27,Male,Santa Catarina,4,Politics,2649,tablet
1731102782000,Kristian,85,Male,Minas Gerais,2,Politics,3072,smartwatch
1729869044000,Wake,83,Male,Tocantins,18,Health,1124,laptop
1722753699000,Yankee,25,Male,Ceara,11,Health,1942,desktop
1713112863000,Chandal,29,Female,Roraima,5,Politics,537,desktop
1729470216000,Steward,36,Male,Rio Grande do Sul,5,Business,3011,smartwatch
1713454269000,Karmen,60,Female,Sao Paulo,20,Business,2147,tablet
1707462831000,Steffane,30,Female,Goiás,13,Economy,3060,tablet
1706807401000,Kent,8,Male,Mato Grosso,16,Health,3273,smartwatch
1724277820000,Fanny,83,Female,Goiás,2,Health,78,smartwatch
1735482743000,Carmelle,89,Female,Tocantins,4,Business,2014,smartwatch
1715399797000,Leone,69,Female,Rio Grande do Sul,4,Sports,1566,smartphone
1724614167000,Dare,44,Male,Parana,19,Entertainment,1330,smartwatch
1711174120000,Colin,69,Male,Minas Gerais,7,Economy,2431,smartphone
1721836939000,Wilt,46,Male,Ceara,14,Politics,2181,desktop
1712821037000,Terencio,10,Male,Acre,18,Sports,1635,smartphone
1710465368000,Marianna,14,Female,Tocantins,19,Sports,2941,tablet
1731663996000,Jimmie,53,Male,Goiás,16,Health,3144,laptop
1717924649000,Bruis,51,Male,Sao Paulo,19,Health,1123,laptop
1709445468000,Conni,50,Female,Mato Grosso,9,Health,1829,smartphone
1726112974000,Chrissie,27,Male,Parana,1,Politics,785,desktop
1705664327000,Dill,43,Male,Ceara,20,Entertainment,1760,desktop
1708268504000,Dimitry,65,Male,Mato Grosso,16,Politics,1102,smartphone
1727219637000,Madalena,56,Female,Parana,1,Sports,1380,laptop
1729050663000,Beck,77,Male,Pernambuco,4,Entertainment,939,desktop
1724456635000,Dawna,6,Female,Sergipe,10,Sports,3427,tablet
1723570234000,Steve,57,Male,Bahia,1,Politics,2880,desktop
1721764978000,Maisey,67,Female,Sao Paulo,15,Entertainment,2917,laptop
1721153159000,Charyl,61,Female,Goiás,6,Entertainment,2335,smartphone
1721047926000,Tobias,89,Male,Goiás,11,Entertainment,1222,smartphone
1704866793000,Cleo,63,Female,Sergipe,19,Politics,2035,desktop
1730886230000,Rinaldo,77,Male,Goiás,13,Health,2037,tablet
1723387433000,Gleda,81,Female,Mato Grosso,12,Sports,653,smartphone
1731625061000,Carney,62,Male,Bahia,1,Health,2051,laptop
1730545852000,York,41,Male,Amapá,19,Politics,732,smartwatch
1720861499000,Jenni,54,Female,Amazonas,19,Business,327,laptop
1710641853000,Siward,55,Male,Alagoas,3,Business,1204,smartwatch
1719075546000,Bud,35,Male,Amapá,9,Politics,2705,laptop
1720436465000,Adelaide,77,Female,Amazonas,8,Sports,3331,smartwatch
1730592466000,Cordell,86,Male,Parana,17,Business,1667,laptop
1734721784000,Daile,7,Female,Minas Gerais,11,Economy,1945,desktop
1723303680000,Sven,68,Male,Rio de Janeiro,15,Economy,2713,smartphone
1716191128000,Martyn,87,Male,Minas Gerais,13,Politics,3187,laptop
1728049806000,Marlon,30,Male,Rio de Janeiro,17,Technology,556,tablet
1735200521000,Ingelbert,7,Male,Sao Paulo,3,Technology,2086,smartphone
1731910480000,Drusie,58,Female,Paraíba,8,Sports,2265,laptop
1727004370000,Hilly,48,Male,Sao Paulo,11,Entertainment,650,smartphone
1720820911000,Nancy,85,Female,Ceara,18,Economy,204,laptop
1734832158000,Maximo,50,Male,Ceara,20,Politics,3229,smartphone
1722461866000,Bail,57,Male,Santa Catarina,1,Sports,967,laptop
1724139656000,Lodovico,87,Male,Roraima,7,Sports,1023,desktop
1707377289000,Megen,11,Female,Paraíba,1,Entertainment,3049,smartphone
1727831239000,Waverly,70,Male,Pernambuco,9,Entertainment,2658,smartwatch
1733932251000,Natale,48,Male,Sergipe,2,Technology,901,tablet
1714146096000,Ty,85,Male,Rondônia,1,Economy,69,smartwatch
1732627840000,Pip,68,Male,Rio Grande do Sul,9,Sports,3544,laptop
1733601433000,Consolata,88,Female,Amapá,12,Health,1310,laptop
1717503621000,Katrine,52,Female,Bahia,6,Entertainment,249,desktop
1723783058000,Donn,38,Male,Acre,7,Technology,218,laptop
1718778328000,Aldous,47,Male,Mato Grosso,12,Entertainment,2803,laptop
1714410889000,Toiboid,79,Male,Paraíba,8,Entertainment,2089,smartwatch
1713647992000,Zora,42,Female,Ceara,7,Politics,2440,smartphone
1711198933000,Kimberlyn,73,Female,Amapá,13,Health,1105,smartwatch
1711931414000,Iolanthe,12,Female,Sao Paulo,8,Health,347,smartwatch
1722014071000,Katlin,49,Female,Goiás,19,Entertainment,661,laptop
1733535366000,Diane-marie,66,Female,Ceara,7,Sports,837,smartphone
1704879314000,Byram,78,Male,Amapá,11,Health,1508,laptop
1715623592000,Carry,74,Female,Santa Catarina,18,Health,557,smartphone
1717056071000,Barnard,86,Male,Sao Paulo,18,Health,152,tablet
1709741678000,Currie,73,Male,Tocantins,17,Technology,279,laptop
1727167475000,Toiboid,51,Male,Tocantins,20,Entertainment,1936,smartwatch
1719930130000,Alene,73,Female,Parana,18,Sports,1220,smartwatch
1730381390000,Kim,64,Female,Alagoas,11,Politics,3351,desktop
1715685112000,Derwin,14,Male,Roraima,6,Entertainment,348,smartwatch
1705277519000,Ros,85,Female,Goiás,8,Sports,1831,smartphone
1723156983000,Magnum,44,Male,Sergipe,17,Health,314,smartwatch
1735018117000,Godard,40,Male,Sergipe,10,Economy,568,smartwatch
1711032622000,Davin,49,Male,Parana,12,Business,827,smartwatch
1730914526000,Jaclin,40,Female,Alagoas,5,Business,641,desktop
1732690912000,Osborn,16,Male,Mato Grosso,1,Technology,2016,smartphone
1709794547000,Cirilo,65,Male,Mato Grosso,8,Sports,1363,smartwatch
1727028327000,Thomasine,55,Female,Rondônia,18,Entertainment,1425,smartphone
1708992086000,Randi,89,Male,Parana,15,Health,1927,desktop
1725909235000,Annadiane,34,Female,Santa Catarina,20,Economy,3045,smartwatch
1705654703000,Hilly,59,Male,Rondônia,3,Politics,1325,smartphone
1721243996000,Moreen,35,Female,Rio Grande do Sul,18,Entertainment,1295,laptop
1715196572000,Lyle,54,Male,Sao Paulo,15,Health,3231,smartwatch
1715955319000,Gerrard,6,Male,Mato Grosso,4,Sports,2740,desktop
1727073118000,Shandie,13,Female,Bahia,20,Technology,2176,smartwatch
1717097624000,Mady,56,Female,Parana,8,Technology,2375,smartphone
1721517884000,Yoko,26,Female,Mato Grosso,13,Sports,211,smartphone
1721472824000,Cyb,76,Female,Roraima,15,Sports,2333,desktop
1727443982000,Ilene,60,Female,Minas Gerais,16,Business,2066,smartwatch
1725814583000,Amby,57,Male,Amazonas,2,Health,2913,tablet
1708218477000,Harriet,86,Female,Sergipe,12,Entertainment,869,smartphone
1718016011000,Lilah,31,Female,Ceara,18,Sports,2278,laptop
1728929684000,Tabbitha,52,Female,Sergipe,2,Entertainment,1066,smartphone
1718496406000,Miles,44,Male,Goiás,3,Business,2718,laptop
1720432066000,Margot,45,Female,Rio de Janeiro,14,Technology,2134,tablet
1722928775000,Abner,37,Male,Rondônia,20,Technology,87,laptop
1734258794000,Darbie,70,Female,Minas Gerais,10,Politics,1524,desktop
1710466097000,Eada,29,Female,Roraima,13,Sports,1786,tablet
1713269754000,Doria,47,Female,Amapá,7,Sports,1044,desktop
1705213729000,Rosemonde,12,Female,Acre,12,Politics,3183,smartphone
1734677746000,Kimberley,32,Female,Amazonas,15,Health,1422,smartwatch
1719562021000,Rheta,60,Female,Bahia,19,Entertainment,2869,desktop
1708398505000,Xenia,21,Female,Rio Grande do Sul,16,Health,3150,tablet
1730364638000,Ysabel,87,Female,Ceara,11,Sports,3082,desktop
1708961471000,Forrester,25,Male,Tocantins,16,Economy,1430,desktop
1734654863000,Marylin,24,Female,Minas Gerais,8,Politics,687,smartphone
1713609788000,Rollo,21,Male,Paraíba,3,Business,3372,desktop
1710454024000,Cornie,86,Female,Santa Catarina,9,Entertainment,2919,laptop
1732075119000,Larine,67,Female,Ceara,8,Entertainment,2258,smartwatch
1718455007000,Kris,78,Male,Minas Gerais,14,Economy,2943,laptop
1726884395000,Darrell,58,Male,Pernambuco,12,Sports,726,tablet
1723432999000,Osgood,25,Male,Rio de Janeiro,17,Entertainment,3353,smartphone
1735561249000,Drud,80,Male,Alagoas,4,Entertainment,3220,laptop
1731015499000,Shandee,24,Female,Mato Grosso,20,Entertainment,1639,desktop
1727159039000,Thom,73,Male,Sao Paulo,15,Technology,1079,tablet
1716634256000,Joannes,23,Female,Rio Grande do Sul,1,Economy,1325,desktop
1727845655000,Slade,67,Male,Minas Gerais,19,Politics,2013,smartphone
1716663755000,Lola,56,Female,Minas Gerais,3,Sports,3511,smartphone
1730555564000,Maribelle,10,Female,Bahia,16,Economy,2551,tablet
1719627910000,Nero,20,Male,Sergipe,19,Technology,2273,smartwatch
1725769716000,Clarance,65,Male,Mato Grosso,11,Politics,2173,desktop
1733708111000,Alicea,34,Female,Sergipe,10,Business,481,smartwatch
1731328981000,Penn,24,Male,Mato Grosso,11,Sports,932,tablet
1705991941000,Bartholomeus,90,Male,Rio Grande do Sul,13,Entertainment,3162,smartphone
1724870216000,Melvyn,34,Male,Santa Catarina,2,Entertainment,2654,laptop
1734754500000,Cally,27,Female,Rio Grande do Sul,5,Technology,1445,tablet
1730711551000,Melisa,33,Female,Amapá,20,Sports,1046,tablet
1705110244000,Finn,29,Male,Santa Catarina,9,Health,2603,smartwatch
1727345303000,Heinrik,54,Male,Acre,3,Technology,645,smartphone
1713714914000,Daune,39,Female,Pernambuco,15,Economy,245,tablet
1719013743000,Edwin,53,Male,Minas Gerais,14,Technology,1240,smartwatch
1720390606000,Benny,49,Male,Rondônia,12,Politics,111,tablet
1716248006000,Carter,17,Male,Pernambuco,14,Sports,3174,desktop
1709361344000,Lonnie,9,Female,Mato Grosso,13,Health,1980,smartphone
1704112548000,Dante,29,Male,Bahia,13,Health,3361,tablet
1705201125000,Roy,32,Male,Paraíba,5,Business,862,smartwatch
1722455274000,Nelie,77,Female,Alagoas,6,Economy,3595,desktop
1717210104000,Elysee,90,Female,Pernambuco,10,Politics,1314,desktop
1725376929000,Kacie,62,Female,Mato Grosso,7,Sports,2898,tablet
1713252697000,Madlen,34,Female,Paraíba,4,Politics,2826,smartphone
1707247913000,Carmel,76,Female,Tocantins,5,Technology,372,tablet
1716776786000,Bay,82,Male,Tocantins,5,Economy,3496,smartphone
1724322964000,Merrie,73,Female,Pernambuco,13,Health,2809,smartwatch
1723576835000,Ruthe,83,Female,Mato Grosso,1,Health,801,laptop
1708031066000,Revkah,18,Female,Acre,18,Health,2086,laptop
1722998228000,Eduard,76,Male,Amazonas,19,Business,2589,laptop
1722771153000,Kelwin,37,Male,Pernambuco,10,Technology,146,desktop
1707435547000,Roslyn,22,Female,Alagoas,4,Economy,2262,tablet
1720968204000,Cherrita,46,Female,Ceara,17,Economy,159,desktop
1729487648000,Florrie,34,Female,Sergipe,16,Sports,190,laptop
1728847696000,Jasper,10,Male,Alagoas,18,Sports,43,laptop
1712616831000,Tabby,57,Female,Goiás,6,Economy,574,laptop
1720438428000,Hammad,50,Male,Goiás,5,Economy,55,tablet
1730032616000,Edyth,36,Female,Roraima,4,Economy,2571,desktop
1711845697000,Perkin,39,Male,Amapá,1,Economy,3108,smartwatch
1720093134000,Riannon,79,Female,Alagoas,12,Politics,676,tablet
1711303207000,Lulu,81,Female,Santa Catarina,16,Business,98,desktop
1708299499000,Jarred,31,Male,Parana,16,Health,1030,laptop
1711793214000,Stefan,78,Male,Santa Catarina,18,Business,221,tablet
1731721101000,Shaughn,42,Male,Rondônia,8,Economy,1617,tablet
1727440280000,Spike,21,Male,Alagoas,6,Business,2437,smartwatch
1707099593000,Gerrie,30,Female,Roraima,6,Economy,176,tablet
1720484457000,Kirsten,73,Female,Acre,20,Economy,2717,smartphone
1734008237000,Fons,11,Male,Rio Grande do Sul,18,Technology,2871,laptop
1705387798000,Constantine,47,Male,Minas Gerais,10,Business,3312,tablet
1707159314000,Anselm,19,Male,Ceara,20,Business,3065,smartwatch
1717177366000,Shelley,52,Male,Sao Paulo,8,Sports,1763,smartphone
1722394165000,Chrissie,89,Female,Alagoas,3,Health,673,laptop
1720393014000,Robinson,17,Male,Roraima,1,Health,162,laptop
1722503673000,Louis,37,Male,Acre,1,Health,2691,tablet
1733939261000,Roby,78,Female,Bahia,4,Entertainment,715,smartwatch
1722038386000,Gregoor,49,Male,Alagoas,14,Politics,1178,desktop
1706517711000,Brittani,47,Female,Tocantins,1,Economy,2192,laptop
1717006792000,Julie,31,Female,Bahia,14,Economy,44,smartphone
1725185530000,Alvinia,32,Female,Tocantins,1,Technology,1535,desktop
1732862844000,Lane,65,Female,Alagoas,10,Entertainment,2511,tablet
1719645930000,Frederic,9,Male,Acre,5,Business,1390,laptop
1704800639000,Concettina,52,Female,Roraima,6,Politics,3138,smartwatch
1731368983000,Otho,81,Male,Paraíba,19,Health,2625,laptop
1716791608000,Dana,36,Female,Mato Grosso,19,Economy,795,laptop
1712076487000,Maxim,37,Male,Mato Grosso,17,Technology,1638,smartwatch
1732912787000,Jason,20,Male,Rondônia,5,Technology,3189,desktop
1716923476000,Yuri,22,Male,Ceara,3,Politics,2775,tablet
1732464119000,Maurine,81,Female,Rio Grande do Sul,12,Business,1070,smartphone
1724225382000,Rasia,56,Female,Alagoas,4,Health,512,smartphone
1707333267000,Lona,82,Female,Alagoas,1,Sports,1660,laptop
1704856470000,Miquela,85,Female,Rio Grande do Sul,17,Entertainment,3153,tablet
1706116167000,Joscelin,27,Female,Pernambuco,7,Health,217,desktop
1708465039000,Jeana,62,Female,Amapá,15,Business,1885,smartwatch
1710067029000,Isaak,13,Male,Amapá,8,Technology,2916,smartwatch
1709244848000,Orsa,30,Female,Paraíba,14,Economy,289,desktop
1732112636000,Sharline,12,Female,Tocantins,8,Entertainment,3557,smartwatch
1708716900000,Dael,25,Male,Bahia,18,Politics,2266,laptop
1710046896000,Goldia,90,Female,Mato Grosso,9,Entertainment,2054,smartphone
1722695818000,Sibby,57,Female,Sao Paulo,16,Politics,1047,smartwatch
1728230932000,Stepha,78,Female,Pernambuco,6,Sports,1579,smartwatch
1722024785000,Jo,80,Male,Rio Grande do Sul,16,Business,2442,tablet
1722075505000,Stavro,39,Male,Goiás,19,Entertainment,1850,smartwatch
1726375630000,Aubree,46,Female,Bahia,17,Politics,82,smartwatch
1714841703000,Simona,73,Female,Amazonas,2,Economy,1049,smartphone
1728681889000,Georges,64,Male,Acre,17,Politics,738,smartphone
1706551775000,Tate,43,Female,Alagoas,6,Technology,1074,laptop
1725087845000,Rosemarie,33,Female,Minas Gerais,14,Business,989,laptop
1705995780000,Gena,87,Female,Minas Gerais,11,Economy,2051,smartphone
1714712226000,Dolf,24,Male,Rio Grande do Sul,3,Health,2001,tablet
1733442998000,Dannie,30,Male,Mato Grosso,13,Technology,1225,smartwatch
1729965413000,Kareem,15,Male,Bahia,7,Sports,2090,laptop
1705376944000,Mathian,68,Male,Parana,8,Business,1039,desktop
1704952246000,Isabella,28,Female,Amazonas,17,Politics,128,laptop
1704673246000,Miner,60,Male,Rio Grande do Sul,19,Entertainment,217,desktop
1733994176000,Terrel,25,Male,Sergipe,13,Business,1147,smartphone
1712356656000,Helaine,19,Female,Paraíba,7,Technology,3087,desktop
1716172563000,Morganne,62,Female,Rondônia,19,Economy,2986,laptop
1725414968000,Brit,82,Male,Parana,18,Health,1166,tablet
1724758063000,Keelby,61,Male,Goiás,10,Politics,401,smartphone
1704378435000,Doralynn,52,Female,Mato Grosso,18,Business,2257,laptop
1713184884000,Helga,60,Female,Santa Catarina,5,Sports,2282,laptop
1705652298000,Reggy,24,Male,Amapá,17,Technology,3309,laptop
1721275581000,Lorin,20,Male,Sergipe,8,Entertainment,1703,smartwatch
1734909924000,Corrine,67,Female,Tocantins,8,Politics,3147,smartwatch
1719029759000,Jessie,30,Male,Amapá,10,Sports,2984,desktop
1712104315000,Logan,69,Male,Amapá,3,Entertainment,2697,laptop
1728879248000,Marjie,31,Female,Bahia,18,Health,1572,smartwatch
1719243860000,Jerald,41,Male,Rio Grande do Sul,14,Business,69,desktop
1716791964000,Halsy,24,Male,Pernambuco,9,Technology,564,smartphone
1722025022000,Mervin,85,Male,Mato Grosso,15,Health,154,desktop
1725001892000,Shantee,12,Female,Rio Grande do Sul,15,Economy,109,tablet
1719399817000,Ema,59,Female,Bahia,5,Entertainment,956,tablet
1719116673000,Georgia,56,Female,Minas Gerais,5,Health,1379,smartwatch
1734351838000,Shanan,18,Male,Rio de Janeiro,7,Politics,214,laptop
1731227256000,Woodie,17,Male,Paraíba,11,Technology,1366,smartwatch
1734034108000,Suellen,12,Female,Pernambuco,17,Sports,3162,smartwatch
1725803013000,Forester,43,Male,Minas Gerais,18,Health,3586,smartwatch
1723934497000,Jermaine,12,Female,Parana,1,Health,543,smartphone
1718241667000,Lynette,36,Female,Santa Catarina,5,Politics,636,smartphone
1706471311000,Ambrosius,10,Male,Minas Gerais,16,Health,3553,tablet
1708280064000,Janeen,65,Female,Rio de Janeiro,4,Entertainment,1084,desktop
1712018423000,Sidney,69,Male,Roraima,19,Entertainment,2308,smartwatch
1733599811000,Corry,10,Female,Rio de Janeiro,16,Entertainment,2793,smartwatch
1732339122000,Spense,88,Male,Amapá,11,Technology,3190,desktop
1724935268000,Christian,34,Male,Acre,17,Sports,240,desktop
1707309077000,Tanya,20,Female,Santa Catarina,6,Entertainment,666,laptop
1729374823000,Tull,18,Male,Amazonas,4,Politics,1906,smartphone
1727993190000,Kassey,16,Female,Tocantins,13,Politics,914,smartphone
1704571891000,Albert,87,Male,Parana,3,Politics,2345,smartwatch
1723824566000,Chevalier,90,Male,Pernambuco,10,Business,2962,laptop
1730093541000,Mela,27,Female,Goiás,5,Politics,523,smartwatch
1715367980000,Rickert,8,Male,Mato Grosso,1,Politics,1537,laptop
1731443793000,Cynthy,75,Female,Rio de Janeiro,8,Politics,1593,smartwatch
1723957136000,Jeanna,21,Female,Rio Grande do Sul,11,Politics,700,tablet
1711536178000,Baird,84,Male,Sao Paulo,14,Entertainment,1259,smartwatch
1723063192000,Hughie,9,Male,Roraima,14,Business,2055,smartwatch
1710243142000,Taffy,44,Female,Rondônia,11,Entertainment,1624,smartphone
1727452043000,Roxane,59,Female,Sao Paulo,11,Economy,2430,smartphone
