timestamp,name,age,gender,state,news_id,time_spent,device,periodo,best_category
1727969678000,Tammy,19,M,Rondônia,7,766,smartwatch,TARDE,esporte
1717029497000,Odelinda,20,F,Rondônia,18,2217,laptop,MADRUGADA,entretenimento
1709819971000,Vita,71,F,Rondônia,3,1471,smartwatch,TARDE,tecnologia
1714640226000,Bald,80,M,Rondônia,7,2885,smartwatch,MANHA,esporte
1734334633000,Flory,30,F,Rondônia,3,837,smartphone,MANHA,tecnologia
1714888008000,Donaugh,35,M,Rondônia,7,1867,smartphone,MADRUGADA,esporte
1732547782000,Milton,12,M,Rondônia,20,3385,smartwatch,TARDE,entretenimento
1729923832000,Matty,61,M,Rondônia,1,3462,smartphone,MANHA,tecnologia
1720438840000,Ugo,78,M,Rondônia,5,322,smartphone,MANHA,esporte
1709990830000,Roselin,32,F,Rondônia,20,321,smartphone,TARDE,entretenimento
1723950488000,Desirae,68,F,Rondônia,16,3472,smartwatch,MADRUGADA,politica
1732071074000,Brodie,76,M,Rondônia,19,2441,desktop,MADRUGADA,entretenimento
1714556326000,Quillan,9,M,Rondônia,4,2855,tablet,MANHA,politica
1733660826000,Veronique,22,F,Rondônia,3,1968,desktop,TARDE,tecnologia
1717130826000,Jaclin,62,F,Rondônia,1,1348,desktop,MADRUGADA,tecnologia
1735547441000,Percival,21,M,Rondônia,5,1919,laptop,MANHA,esporte
1734670676000,Lexie,13,F,Rondônia,2,473,smartwatch,MADRUGADA,saude
1727948254000,Freddy,64,M,Rondônia,10,879,tablet,MANHA,tecnologia
1729448172000,Henka,30,F,Rondônia,19,1929,tablet,NOITE,entretenimento
1709922740000,Basilio,56,M,Rondônia,2,1684,laptop,NOITE,saude
1705920893000,Lulita,24,F,Rondônia,13,2395,desktop,MANHA,saude
1728324355000,Ashien,33,F,Rondônia,17,3134,smartwatch,NOITE,politica
1723922308000,Jammal,72,M,Rondônia,9,1496,tablet,NOITE,tecnologia
1726686574000,Louise,9,F,Rondônia,18,601,laptop,NOITE,entretenimento
