timestamp,name,age,gender,state,news_id,time_spent,device,periodo,best_category
1728203397000,Eduino,83,M,Rio de Janeiro,19,2314,tablet,MANHA,entretenimento
1724891652000,Kathrine,48,F,Rio de Janeiro,7,1467,desktop,MADRUGADA,esporte
1725790217000,Patton,60,M,Rio de Janeiro,16,3014,smartwatch,MANHA,politica
1733596393000,Xymenes,14,M,Rio de Janeiro,3,3366,smartphone,NOITE,tecnologia
1707172656000,Forrest,87,M,Rio de Janeiro,2,938,smartphone,NOITE,saude
1715758825000,Barr,79,M,Rio de Janeiro,4,2661,smartwatch,MANHA,politica
1728057012000,Brice,22,M,Rio de Janeiro,7,2412,laptop,TARDE,esporte
1713565247000,Wilmar,45,M,Rio de Janeiro,1,2627,smartphone,NOITE,tecnologia
1714650748000,Ludovika,12,F,Rio de Janeiro,11,3550,desktop,MANHA,tecnologia
1722764274000,Hestia,78,F,Rio de Janeiro,20,504,desktop,MANHA,entretenimento
1726629065000,Matty,62,M,Rio de Janeiro,12,345,smartphone,MADRUGADA,saude
1734052418000,Eddy,54,M,Rio de Janeiro,8,1626,laptop,MADRUGADA,esporte
1734588282000,Nelie,45,F,Rio de Janeiro,4,2202,tablet,MANHA,politica
1734176755000,Olivero,62,M,Rio de Janeiro,5,144,laptop,MANHA,esporte
1709706820000,Marc,10,M,Rio de Janeiro,3,3177,tablet,MANHA,tecnologia
1735485857000,Del,27,F,Rio de Janeiro,13,3183,desktop,TARDE,saude
1707076324000,Terza,35,F,Rio de Janeiro,1,3567,laptop,NOITE,tecnologia
1714758885000,Monty,29,M,Rio de Janeiro,4,1843,smartphone,TARDE,politica
1710785082000,Boony,67,M,Rio de Janeiro,10,1236,tablet,NOITE,tecnologia
1734112651000,Shea,90,M,Rio de Janeiro,2,992,smartphone,TARDE,saude
1728490618000,Hirsch,65,M,Rio de Janeiro,3,745,tablet,TARDE,tecnologia
1706337422000,Winnie,7,M,Rio de Janeiro,1,633,tablet,MANHA,tecnologia
1710184364000,Melinde,26,F,Rio de Janeiro,13,3339,smartphone,NOITE,saude
1704177155000,Gray,55,M,Rio de Janeiro,6,270,smartphone,MANHA,esporte
1711568547000,Frayda,10,F,Rio de Janeiro,18,499,desktop,NOITE,entretenimento
1704892821000,Bryn,49,M,Rio de Janeiro,11,1906,desktop,TARDE,tecnologia
1705349972000,Mellisa,33,F,Rio de Janeiro,3,125,laptop,NOITE,tecnologia
1719757820000,Colman,43,M,Rio de Janeiro,5,336,tablet,TARDE,esporte
1704300987000,Conway,51,M,Rio de Janeiro,5,2864,desktop,TARDE,esporte
1731518430000,Emlynn,37,F,Rio de Janeiro,9,623,smartphone,TARDE,tecnologia
1720072372000,Tybi,9,F,Rio de Janeiro,9,887,smartwatch,MADRUGADA,tecnologia
1719890048000,Merna,24,F,Rio de Janeiro,8,1552,smartphone,MADRUGADA,esporte
1733050288000,Tobe,25,M,Rio de Janeiro,18,389,tablet,MANHA,entretenimento
1712278378000,Hillery,57,M,Rio de Janeiro,1,2393,laptop,MADRUGADA,tecnologia
1709254180000,Antonio,43,M,Rio de Janeiro,8,223,tablet,MADRUGADA,esporte
1714820681000,Jillian,33,F,Rio de Janeiro,14,1281,laptop,MANHA,tecnologia
1728526934000,Ameline,70,F,Rio de Janeiro,16,2533,smartwatch,MADRUGADA,politica
1712168196000,Aeriela,38,F,Rio de Janeiro,9,803,tablet,NOITE,tecnologia
1705695793000,Luis,56,M,Rio de Janeiro,11,2196,laptop,NOITE,tecnologia
1715144441000,Kassie,7,F,Rio de Janeiro,4,2944,desktop,MADRUGADA,politica
