timestamp,name,age,gender,state,news_id,time_spent,device,periodo,best_category
1706471311000,Ambrosius,10,M,Minas Gerais,16,3553,tablet,NOITE,politica
1707032975000,Lane,47,M,Minas Gerais,1,1551,desktop,MANHA,tecnologia
1716828142000,Madelin,69,F,Minas Gerais,17,2477,tablet,TARDE,politica
1729672857000,Regen,25,M,Minas Gerais,16,1477,tablet,MANHA,politica
1714183669000,Silvie,22,F,Minas Gerais,10,18,smartphone,MADRUGADA,tecnologia
1705631075000,Ninnetta,77,F,Minas Gerais,3,672,tablet,MADRUGADA,tecnologia
1729154876000,Adi,21,F,Minas Gerais,2,910,tablet,MANHA,saude
1726937404000,Jada,59,F,Minas Gerais,1,919,smartwatch,TARDE,tecnologia
1718948144000,Robyn,48,F,Minas Gerais,5,1962,tablet,MADRUGADA,esporte
1733395000000,Randie,25,M,Minas Gerais,13,945,smartwatch,MANHA,saude
1710157826000,Phil,87,F,Minas Gerais,19,2986,desktop,MANHA,entretenimento
1715211849000,Tedie,28,M,Minas Gerais,20,93,laptop,NOITE,entretenimento
1713431664000,Haze,46,M,Minas Gerais,16,1361,smartwatch,MANHA,politica
1705583422000,Angelico,78,M,Minas Gerais,6,2035,desktop,TARDE,esporte
1734575152000,Zuzana,27,F,Minas Gerais,4,2736,desktop,MADRUGADA,politica
1709898100000,Dayna,47,F,Minas Gerais,3,3236,smartwatch,MANHA,tecnologia
1708024691000,Lyman,10,M,Minas Gerais,14,150,smartwatch,NOITE,tecnologia
1710004743000,Clemmie,52,M,Minas Gerais,1,3204,laptop,TARDE,tecnologia
1728270703000,Alanna,31,F,Minas Gerais,18,1031,tablet,MADRUGADA,entretenimento
1719061309000,Curry,16,M,Minas Gerais,14,3052,smartwatch,TARDE,tecnologia
1725470322000,Hermon,59,M,Minas Gerais,16,332,tablet,TARDE,politica
1709362602000,Clyve,7,M,Minas Gerais,6,421,smartphone,MANHA,esporte
1724953691000,Nady,76,F,Minas Gerais,14,2888,smartwatch,TARDE,tecnologia
1710402134000,Morgen,62,M,Minas Gerais,3,1491,smartphone,MANHA,tecnologia
1705614138000,Teresina,35,F,Minas Gerais,17,2671,smartwatch,NOITE,politica
1713828120000,Valencia,47,F,Minas Gerais,3,512,desktop,NOITE,tecnologia
1714681683000,Eldridge,58,M,Minas Gerais,1,215,tablet,NOITE,tecnologia
1732389793000,Orsa,73,F,Minas Gerais,13,1517,desktop,NOITE,saude
1718650061000,Gabriel,87,M,Minas Gerais,19,3164,desktop,NOITE,entretenimento
1729735380000,Christoper,20,M,Minas Gerais,19,736,tablet,MADRUGADA,entretenimento
1705857464000,Lee,51,M,Minas Gerais,4,3089,desktop,TARDE,politica
1719181734000,Kurt,44,M,Minas Gerais,10,1054,desktop,NOITE,tecnologia
1724059675000,Fanchette,29,F,Minas Gerais,2,1296,smartwatch,MANHA,saude
1734788477000,Melodee,45,F,Minas Gerais,4,3267,laptop,TARDE,politica
1722316135000,Robinetta,33,F,Minas Gerais,19,2978,smartwatch,MADRUGADA,entretenimento
1717461542000,Erinna,51,F,Minas Gerais,7,2999,laptop,MADRUGADA,esporte
1729502371000,Martainn,52,M,Minas Gerais,1,1651,smartphone,MANHA,tecnologia
1718155066000,Dalli,12,M,Minas Gerais,4,1376,laptop,MADRUGADA,politica
1733212171000,Marve,61,M,Minas Gerais,18,681,smartwatch,MANHA,entretenimento
1733786944000,Tonie,82,F,Minas Gerais,12,3546,smartphone,NOITE,saude
1716484389000,Carmon,14,F,Minas Gerais,7,1773,desktop,TARDE,esporte
1728084712000,Evered,23,M,Minas Gerais,17,1276,tablet,NOITE,politica
1725176437000,Janeen,53,F,Minas Gerais,15,3373,smartphone,MANHA,politica
1734468909000,Binky,79,M,Minas Gerais,15,3383,tablet,NOITE,politica
1707612914000,Andriette,75,F,Minas Gerais,20,2261,tablet,MADRUGADA,entretenimento
1732742334000,Sherwin,11,M,Minas Gerais,3,2521,smartphone,NOITE,tecnologia
1711043069000,Sophey,71,F,Minas Gerais,12,2033,tablet,TARDE,saude
1714628133000,Lotty,34,F,Minas Gerais,10,2422,tablet,MADRUGADA,tecnologia
1719995690000,Giovanna,35,F,Minas Gerais,15,43,tablet,MANHA,politica
1706368364000,Robinia,53,F,Minas Gerais,10,2959,smartwatch,TARDE,tecnologia
1728829009000,Nikola,54,M,Minas Gerais,13,541,laptop,TARDE,saude
1728202540000,Natalie,33,F,Minas Gerais,18,2511,smartphone,MANHA,entretenimento
1714063716000,Christan,48,F,Minas Gerais,17,2152,smartphone,TARDE,politica
1726776394000,Vicki,11,F,Minas Gerais,17,3424,smartphone,NOITE,politica
1704816425000,Jordan,14,F,Minas Gerais,7,523,tablet,TARDE,esporte
1707575536000,Aguie,71,M,Minas Gerais,10,470,smartphone,TARDE,tecnologia
1706882931000,Franny,29,F,Minas Gerais,19,2201,desktop,TARDE,entretenimento
1712403159000,Devina,64,F,Minas Gerais,17,2943,smartphone,MANHA,politica
1711433191000,Orlando,18,M,Minas Gerais,20,1347,desktop,MANHA,entretenimento
1714801723000,Francis,48,M,Minas Gerais,17,3205,smartphone,MADRUGADA,politica
1705854996000,Lorenzo,73,M,Minas Gerais,17,2353,laptop,TARDE,politica
1723792113000,Dore,52,M,Minas Gerais,20,336,tablet,MANHA,entretenimento
1721897600000,Wilek,23,M,Minas Gerais,15,311,smartphone,MANHA,politica
1718434667000,Seth,38,M,Minas Gerais,13,2955,smartwatch,MANHA,saude
1724210483000,Paddie,49,M,Minas Gerais,5,1118,laptop,MADRUGADA,esporte
1720243230000,Fritz,75,M,Minas Gerais,12,2135,smartwatch,MADRUGADA,saude
1722957814000,Valle,73,M,Minas Gerais,17,2954,smartphone,TARDE,politica
1726432700000,Graig,24,M,Minas Gerais,5,95,tablet,NOITE,esporte
1710783624000,Patty,12,F,Minas Gerais,1,20,laptop,TARDE,tecnologia
1722045004000,Van,28,F,Minas Gerais,20,3389,smartphone,MADRUGADA,entretenimento
1722361644000,Demott,41,M,Minas Gerais,1,2989,tablet,TARDE,tecnologia
1714236064000,Imogen,50,F,Minas Gerais,19,1801,desktop,TARDE,entretenimento
1711868038000,Karola,31,F,Minas Gerais,7,2010,tablet,MANHA,esporte
1734810668000,Perren,32,M,Minas Gerais,4,3546,smartwatch,NOITE,politica
1709786115000,Wilmar,86,M,Minas Gerais,19,856,tablet,MADRUGADA,entretenimento
